ROWNUM,object_id,+PRIVILEGES,project_id,Data.AxisNumber,Data.CompressionAlgorithm,Data.DataLength,Data.DataSize,Data.ImgNumber,Data.InstrumentMode,Data.ObservationMode,Data.OnBoardSoftwareVersion,Data.PlanningId,Data.SimInputConfId,Data.VisNominalChain,Data.VisSequence,Data.VisSequenceEndTime,Data.ObservationDateTime.MJD,Data.ObservationDateTime.OBT,Data.ObservationDateTime.UTC,Data.FrameFitsFile.Format,Data.FrameFitsFile.Version,Data.ExposureTime.Unit,Data.ExposureTime.Value,Data.FrameFitsFile.DataContainer.ChecksumMethod,Data.FrameFitsFile.DataContainer.ChecksumValue,Data.FrameFitsFile.DataContainer.FileName,Data.FrameFitsFile.DataContainer.Filestatus,OBJECT_ID$
450,022282E073A2A728E0632F061AAC9B90,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12555,,"false","Nominal/Short",1970-02-04 04:30:29.543000,60160.52178513517,1970-02-04 04:24:16.084000,2023-08-04 12:31:22.235678,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T123119.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
451,02228B872301B319E0632F061AAC658D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12556,,"false","Nominal/Short",1970-02-04 04:36:58.468000,60160.526287457804,1970-02-04 04:30:45.084000,2023-08-04 12:37:51.236354,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T123748.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
452,022294CA1A1BBFFBE0632F061AAC8506,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12335,,"false","Nominal/Short",1970-02-04 01:19:49.112000,60160.38622934421,1970-02-04 01:09:04.084000,2023-08-04 09:16:10.215339,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230804T091606.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
453,0222A4195C9ED4B0E0632F061AACB152,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",12335,,"false","FlatField",1970-02-04 01:26:58.210000,60160.39766454924,1970-02-04 01:25:32.083000,2023-08-04 09:32:38.217054,"le1.visRawImage","0.2","s",2.0,,,"EUC_LE1_VIS-00000-1-E_20230804T091606.000000Z_02_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
454,0222ABCBAA30DF5CE0632F061AAC8FF1,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",12338,,"false","Dark",1970-02-04 02:21:57.744000,60160.43220164625,1970-02-04 02:15:16.083000,2023-08-04 10:22:22.222236,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-00000-1-E_20230804T101128.000000Z_02_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
455,0222B4FEBB3EF02FE0632F061AACB43C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12338,,"false","Nominal/Short",1970-02-04 02:15:10.815000,60160.42467848505,1970-02-04 02:04:26.084000,2023-08-04 10:11:32.221108,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230804T101128.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
456,02230C1718E21C4FE0632F061AAC11FF,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12561,,"false","Nominal/Short",1970-02-04 05:09:23.303000,60160.548799070966,1970-02-04 05:03:10.084000,2023-08-04 13:10:16.239732,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T131013.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
457,022314A1DB3926FCE0632F061AAC6908,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12568,,"false","Nominal/Short",1970-02-04 05:54:46.268000,60160.580315329404,1970-02-04 05:48:33.084000,2023-08-04 13:55:39.244461,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T135536.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
458,02231D695D303609E0632F061AACFDF7,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12578,,"false","Nominal/Short",1970-02-04 06:59:36.279000,60160.62533855574,1970-02-04 06:53:23.084000,2023-08-04 15:00:29.251216,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T150026.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
459,02232EAAF35B4F7FE0632F061AAC0B8C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12576,,"false","Nominal/Short",1970-02-04 06:46:38.226000,60160.61633391053,1970-02-04 06:40:25.089000,2023-08-04 14:47:31.249870,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T144728.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
460,02233762D7A85B2CE0632F061AAC3AA6,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12579,,"false","Nominal/Short",1970-02-04 07:06:05.225000,60160.62984087797,1970-02-04 06:59:52.049000,2023-08-04 15:06:58.251857,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T150655.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
461,02234897C6B571A9E0632F061AAC7719,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12581,,"false","Nominal/Short",1970-02-04 07:19:03.286000,60160.638845523645,1970-02-04 07:12:50.084000,2023-08-04 15:19:56.253243,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T151953.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
462,02236271F7F292A4E0632F061AACF380,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12595,,"false","Nominal/Short",1970-02-04 08:49:49.238000,60160.701878040505,1970-02-04 08:43:36.083000,2023-08-04 16:50:42.262699,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T165039.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
463,02236B00707D9D9FE0632F061AAC720C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12597,,"false","Nominal/Short",1970-02-04 09:02:47.260000,60160.71088268578,1970-02-04 08:56:34.084000,2023-08-04 17:03:40.264052,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T170337.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
464,02237C412CD3B17FE0632F061AACADAA,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12601,,"false","Nominal/Short",1970-02-04 09:28:43.267000,60160.728891976316,1970-02-04 09:22:30.084000,2023-08-04 17:29:36.266754,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T172933.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
465,02238D7F9BC6CAD0E0632F061AAC7C3F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4883,,"false","Nominal/Short",1970-02-04 11:55:16.429000,60160.83066298639,1970-02-04 11:49:03.084000,2023-08-04 19:56:09.282024,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T195606.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
466,022396195D36D5A5E0632F061AACEECB,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4864,,"false","Nominal/Short",1970-02-04 11:12:05.412000,60160.800674508384,1970-02-04 11:05:52.084000,2023-08-04 19:12:58.277524,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T190000.000000Z_03_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
467,0223B8E3F7310223E0632F061AAC9F35,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4931,,"false","Nominal/Short",1970-02-04 14:05:34.301000,60160.92114925463,1970-02-04 13:59:21.083000,2023-08-04 22:06:27.295600,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T220624.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
468,0223C1A086040D3DE0632F061AACCBBC,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4912,,"false","Nominal/Short",1970-02-04 13:22:23.432000,60160.891160776635,1970-02-04 13:16:10.084000,2023-08-04 21:23:16.291101,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T211018.000000Z_03_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
469,0223D2DA66F62188E0632F061AAC9928,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12551,,"false","Nominal/Short",1970-02-04 04:04:33.227000,60160.503775844634,1970-02-04 03:58:20.084000,2023-08-04 12:05:26.232976,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T120523.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
470,0223DB6CFD512A57E0632F061AAC4377,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12558,,"false","Nominal/Short",1970-02-04 04:49:56.360000,60160.53529210307,1970-02-04 04:43:43.084000,2023-08-04 12:50:49.237705,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T125046.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
471,0223E3F062323367E0632F061AACC65C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12559,,"false","Nominal/Short",1970-02-04 04:56:25.325000,60160.539794425706,1970-02-04 04:50:12.084000,2023-08-04 12:57:18.238381,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T125715.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
472,0224066E0DAD5EF5E0632F061AAC7C21,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12565,,"false","Nominal/Short",1970-02-04 05:35:19.244000,60160.5668083615,1970-02-04 05:29:06.084000,2023-08-04 13:36:12.242434,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T133609.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
473,02240EFF27D46862E0632F061AAC735D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12564,,"false","Nominal/Short",1970-02-04 05:28:50.211000,60160.56230603887,1970-02-04 05:22:37.084000,2023-08-04 13:29:43.241758,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T132940.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
474,02243A2E476D97C3E0632F061AAC0048,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12572,,"false","Nominal/Short",1970-02-04 06:20:42.278000,60160.59832461994,1970-02-04 06:14:29.084000,2023-08-04 14:21:35.247163,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T142132.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
475,022442CDB50EA1D8E0632F061AAC0E6C,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12573,,"false","Nominal/Short",1970-02-04 06:27:11.214000,60160.60282694256,1970-02-04 06:20:58.083000,2023-08-04 14:28:04.247837,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T142801.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
476,02245C8AD08BBE38E0632F061AACA496,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12582,,"false","Nominal/Short",1970-02-04 07:25:32.286000,60160.64334784628,1970-02-04 07:19:19.084000,2023-08-04 15:26:25.253918,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T152622.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
477,02246DF18329D5BBE0632F061AAC22CD,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12585,,"false","Nominal/Short",1970-02-04 07:44:59.247000,60160.65685481418,1970-02-04 07:38:46.084000,2023-08-04 15:45:52.255945,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T154549.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
478,02247F2E84F129D0E0632F061AAC28B5,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12594,,"false","Nominal/Short",1970-02-04 08:43:20.234000,60160.69737571788,1970-02-04 08:37:07.084000,2023-08-04 16:44:13.262025,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T164410.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
479,02249955DA0A60B9E0632F061AAC7B75,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12603,,"false","Nominal/Short",1970-02-04 09:41:41.290000,60160.737896621584,1970-02-04 09:35:28.084000,2023-08-04 17:42:34.268105,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T174231.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
480,0224AA7EA6B67400E0632F061AACA80B,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12605,,"false","Nominal/Short",1970-02-04 09:54:39.393000,60160.74690126685,1970-02-04 09:48:26.084000,2023-08-04 17:55:32.269456,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T175529.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
481,0224B34BD8E97D1BE0632F061AACBC1F,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12604,,"false","Nominal/Short",1970-02-04 09:48:10.392000,60160.74239894422,1970-02-04 09:41:57.084000,2023-08-04 17:49:03.268780,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T174900.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
482,0224BBFFEF7C8703E0632F061AAC14AD,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4881,,"false","Nominal/Short",1970-02-04 11:37:52.255000,60160.81857963207,1970-02-04 11:31:39.084000,2023-08-04 19:38:45.280211,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T193842.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
483,0224D61B88DDA6D4E0632F061AACEC00,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4884,,"false","Nominal/Short",1970-02-04 12:03:58.277000,60160.83670466355,1970-02-04 11:57:45.084000,2023-08-04 20:04:51.282930,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T200448.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
484,0224DF04E66EB0EEE0632F061AAC6898,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4885,,"false","Nominal/Short",1970-02-04 12:12:40.390000,60160.842746340706,1970-02-04 12:06:27.084000,2023-08-04 20:13:33.283837,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T201330.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
485,02252D33870B076AE0632F061AAC74A3,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4912,,"false","Nominal/Short",1970-02-04 13:15:54.416000,60160.886658454,1970-02-04 13:09:41.084000,2023-08-04 21:16:47.290426,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T211018.000000Z_02_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
486,0225D5AA725BD797E0632F061AACA833,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4962,,"false","Nominal/Short",1970-02-04 16:09:30.449000,60161.00721421892,1970-02-04 16:03:17.084000,2023-08-05 00:10:23.308515,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230805T000354.000000Z_02_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
487,0225E71084B6EAC5E0632F061AACD0B7,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4963,,"false","Nominal/Short",1970-02-04 16:20:36.200000,60161.014922565635,1970-02-04 16:14:23.084000,2023-08-05 00:21:29.309671,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230805T002126.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
488,0225EFC28CE0F49DE0632F061AAC8C53,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4963,,"false","Nominal/Short",1970-02-04 16:27:02.418000,60161.01939016599,1970-02-04 16:20:49.084000,2023-08-05 00:27:55.310341,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230805T002126.000000Z_02_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
489,02261D7FBF182D20E0632F061AACE943,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4965,,"false","Nominal/Short",1970-02-04 16:55:40.207000,60161.03927445977,1970-02-04 16:49:27.083000,2023-08-05 00:56:33.313324,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230805T005630.000000Z_01_01_00.01.fits.gz","PROPOSED","DpdVisRawFrame"
490,0229FDE8BD39E580E0632F061AAC3733,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12571,,"false","Nominal/Short",1970-02-04 06:14:13.234000,60160.593822297305,1970-02-04 06:08:00.084000,2023-08-04 14:15:06.246487,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T141503.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
491,022A3C2A41B22FFFE0632F061AACAE6D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12588,,"false","Nominal/Short",1970-02-04 08:04:26.214000,60160.670361782075,1970-02-04 07:58:13.084000,2023-08-04 16:05:19.257972,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T160516.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
492,022A44A726F43E8FE0632F061AAC7AA6,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12587,,"false","Nominal/Short",1970-02-04 07:57:57.233000,60160.66585945945,1970-02-04 07:51:44.084000,2023-08-04 15:58:50.257296,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T155847.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
493,022A4D223C944B4BE0632F061AAC13F7,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12590,,"false","Nominal/Short",1970-02-04 08:17:24.259000,60160.67936642734,1970-02-04 08:11:11.084000,2023-08-04 16:18:17.259323,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T161814.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
494,022A556E72135681E0632F061AAC426D,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12589,,"false","Nominal/Short",1970-02-04 08:10:55.258000,60160.674864104716,1970-02-04 08:04:42.084000,2023-08-04 16:11:48.258647,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T161145.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
495,022A5DFED5AF6172E0632F061AAC57E8,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",4888,,"false","Nominal/Short",1970-02-04 12:38:46.306000,60160.860871372184,1970-02-04 12:32:33.084000,2023-08-04 20:39:39.286556,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T203936.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
496,022A693D4B8C6F57E0632F061AAC6FB2,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",12591,,"false","Nominal/Short",1970-02-04 08:23:53.277000,60160.683868749984,1970-02-04 08:17:40.084000,2023-08-04 16:24:46.259998,"le1.visRawImage","0.2","s",289.0,,,"EUC_LE1_VIS-00000-1-E_20230804T162443.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
497,023660FFB9F0A414E0632F061AAC43B9,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",6512,,"false","Dark",1970-02-04 20:11:17.814000,60161.17479552846,1970-02-04 20:04:36.084000,2023-08-05 04:11:42.333659,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-00000-1-E_20230805T040032.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
498,02366A00F49FB1DCE0632F061AACA9BF,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",6512,,"false","Nominal/Short",1970-02-04 20:04:13.724000,60161.16707560764,1970-02-04 19:53:29.083000,2023-08-05 04:00:35.332500,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230805T040032.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
499,0236730F8487BBE9E0632F061AACFA99,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",6513,,"false","Nominal/Short",1970-02-04 20:28:13.720000,60161.18374230325,1970-02-04 20:17:29.083000,2023-08-05 04:24:35.335001,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230805T042432.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
500,02367A9A3F6CC473E0632F061AACA414,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",6514,,"false","Dark",1970-02-04 20:59:17.821000,60161.20812891969,1970-02-04 20:52:36.084000,2023-08-05 04:59:42.338661,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-00000-1-E_20230805T044832.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
501,023682204FEACCADE0632F061AAC23B0,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",6513,,"false","Dark",1970-02-04 20:35:17.811000,60161.19146222407,1970-02-04 20:28:36.084000,2023-08-05 04:35:42.336160,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-00000-1-E_20230805T042432.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
502,02368B7B1873D7AAE0632F061AACD1C4,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",6514,,"false","Nominal/Short",1970-02-04 20:52:13.727000,60161.20040899887,1970-02-04 20:41:29.084000,2023-08-05 04:48:35.337502,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230805T044832.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
503,023694C2102FE130E0632F061AAC4F1E,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",6515,,"false","Nominal/Short",1970-02-04 21:16:13.722000,60161.21707569447,1970-02-04 21:05:29.083000,2023-08-05 05:12:35.340002,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230805T051232.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
504,02369DEDD3FBEC09E0632F061AAC72D5,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",6516,,"false","Nominal/Short",1970-02-04 21:40:13.722000,60161.23374239008,1970-02-04 21:29:29.083000,2023-08-05 05:36:35.342503,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230805T053632.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
505,0236A5C3CFFFF5A2E0632F061AAC5B96,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",6515,,"false","Dark",1970-02-04 21:23:17.813000,60161.22479561529,1970-02-04 21:16:36.084000,2023-08-05 05:23:42.341161,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-00000-1-E_20230805T051232.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
506,0236AD6940ACFEF4E0632F061AAC6120,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",6516,,"false","Dark",1970-02-04 21:47:17.817000,60161.24146231091,1970-02-04 21:40:36.084000,2023-08-05 05:47:42.343662,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-00000-1-E_20230805T053632.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
507,0236B6B1D83E08F7E0632F061AAC13AE,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",6517,,"false","Nominal/Short",1970-02-04 22:04:13.730000,60161.25040908569,1970-02-04 21:53:29.083000,2023-08-05 06:00:35.345004,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230805T060032.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
508,0236BEA767701220E0632F061AAC2895,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","CALIBRATION","3.1.2",6517,,"false","Dark",1970-02-04 22:11:17.945000,60161.258129006506,1970-02-04 22:04:36.083000,2023-08-05 06:11:42.346162,"le1.visRawImage","0.2","s",325.0,,,"EUC_LE1_VIS-00000-1-E_20230805T060032.000000Z_02_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
509,0236C7133C611A99E0632F061AAC4923,3,30,2,"CCSDS121_REORDERING",4439008,16,144,"Science","WIDE","3.1.2",6518,,"false","Nominal/Short",1970-02-04 22:28:14.187000,60161.2670757813,1970-02-04 22:17:29.083000,2023-08-05 06:24:35.347504,"le1.visRawImage","0.2","s",560.52,,,"EUC_LE1_VIS-00000-1-E_20230805T062432.000000Z_01_01_01.00.fits.gz","PROPOSED","DpdVisRawFrame"
